10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-1.4058936,2.1767964,-2.9232337,0.4275502,0.04429719,1.0611655,-4.167771,1.0705092
-1.4420667,-0.16958207,1.5506936,-0.43043253,-0.70954734,0.37913695,-6.546374,0.7445828
0.03304616,1.052276,0.64898574,2.8711748,-3.9022372,0.34269106,2.6072025,-0.29395425
1.417332,-0.057433058,0.40549722,-0.84791076,-4.4039316,0.17322041,-1.5947773,0.39570698
0.2803801,-0.26437545,0.96409565,-0.4022315,-1.8263925,0.02628769,-0.033816263,-0.099563666
1.3246185,-0.55179024,-2.5230033,-0.9044664,-3.4277763,4.0563126,-7.7768254,-0.017775567
0.9197436,-1.068266,3.3805327,0.5586318,2.235548,2.9275503,0.76701653,-0.03612487
-0.80071074,-0.52623916,-1.9668024,0.57735586,-1.8405975,1.0117047,-0.28370896,0.66738456
-0.22064029,0.6299947,-0.6964846,3.3886104,0.8597056,-0.98776144,-6.820712,-0.3010508
-0.27430466,-0.07668936,-0.40523,1.2247297,-1.4088511,0.9316634,3.5847461,0.16156812
1.6395369,0.72962624,0.44868878,2.4336305,1.4645427,1.2747933,-0.2567946,0.7785732
-0.5027279,0.36829397,-3.2359838,2.4076483,-0.2970876,1.5009289,-2.1565058,1.0116875
2.163667,-0.15928558,-3.2159142,4.230952,-4.669645,1.4512649,2.7657175,-1.3972654
0.5010375,-0.97149235,0.4588128,2.7646375,-3.6372087,1.094186,-6.5180182,3.4856913
-0.5375811,0.7542565,2.5597022,0.23083818,-3.4896579,-1.2436681,-6.757188,-0.72326237
-0.2802845,-0.5723566,-1.3128084,1.4698695,-1.7961928,0.067875,-7.5146456,0.5750131
-0.5540007,-0.048347916,0.22447073,1.8686321,-2.807969,-1.1743417,0.063606136,-1.4992708
1.4738348,-0.17851947,0.4284748,1.7471981,-3.0117717,2.0756483,-6.9609666,5.6655836
0.40874922,-0.35210988,-1.8786383,0.6091299,-4.2504606,1.3684283,-0.19354706,1.5205059
-1.3958101,7.1572127,2.464309,0.6233034,-0.011076858,0.35522446,1.6035371,0.64137524
1.0018897,0.27423236,3.066661,2.4199018,1.2284812,0.9194937,0.0046411133,0.8631583
-0.8863227,4.784405,1.3151631,0.66473705,-6.4792347,-0.26285812,1.1679145,0.21243253
0.36460316,-1.0570769,-3.2591825,3.4923687,0.060664028,-1.951011,-7.334557,-0.3312061
1.416705,0.23331775,-1.3021942,5.8746924,-1.4034364,3.9383688,0.22381504,-0.52757746
-0.4189104,-0.16314845,0.35147896,0.9614208,-1.4951283,0.95306915,-0.7770398,1.4699659
0.22602546,1.3302639,-0.10963819,1.7556591,-1.0777918,0.13214195,-3.9328296,1.9937491
0.12830937,-0.10499281,2.2736008,3.2702756,-1.4597719,0.29979235,-4.2454815,0.019428471
