day,mixed_setting,mixed_time,night,rural,urban
-1.1995997,0.65447724,-0.14777113,0.5105225,-0.8337031,-6.7069945
0.3436823,-0.15807875,-0.3504177,-3.4800189,-0.29460567,-0.06842398
-1.34177,-0.38405043,-0.98118395,-0.11286375,-0.38640362,-0.14627191
-1.1734315,-1.0088637,0.8719795,-3.7021842,-0.73106414,-1.3156992
0.54651076,0.52048856,0.63776034,0.29201373,-1.1373357,0.16514371
-2.074639,-0.5889774,-0.23002411,-8.286887,2.464882,-0.7719599
-0.3141648,2.5234628,2.9576664,-0.92666197,-0.46278116,-0.92361397
-0.8131233,1.6061155,1.2645155,-0.7030757,-0.2837064,-6.5510187
0.55519533,1.2532219,-0.286996,0.40089026,-0.4414112,0.46046007
-0.20535229,-0.25908113,-0.58548206,-13.397744,-0.8245506,0.648453
-0.22267611,0.7197721,0.9991166,-0.20326172,3.1715744,-8.775091
-0.01576066,0.13331504,1.9681702,-0.7691646,0.19919562,-9.332282
-0.16533838,1.3200637,0.20370355,0.03761001,-0.4025201,-2.4161623
0.91860574,-0.24688444,0.46579155,-0.29371518,2.5753124,1.3467928
-0.43608364,0.014817241,-0.310888,-7.130566,-0.26971734,-0.5921637
0.8742642,0.018883765,0.06176881,-3.1344795,0.3926727,-0.08177657
-0.18938747,0.29829141,0.025657604,-0.4791416,-1.7629007,0.52560264
-0.5059975,-0.69857293,0.1726629,0.14659634,1.5864923,-6.624885
-0.27311426,0.96327007,-0.03784266,-0.1875399,-0.93663573,-2.7169158
-0.9406357,0.7062825,-1.1493944,-8.984141,-0.5298745,-4.0647445
-0.21046886,-0.20038237,-0.6923421,0.21885248,0.031432528,-0.19641061
-0.56262314,0.30205655,-0.6561967,-0.033954576,0.8962523,-0.10275421
-0.60334986,-0.5579052,-0.036266595,-8.811534,0.22468556,-8.639463
-0.25275797,0.6144165,-0.09182036,0.43404877,0.29463556,-0.7691646
3.0116453,-0.04498896,-1.7491875,-8.613475,2.1426916,0.781675
0.3248472,-0.18324713,0.976758,-14.44379,-0.285478,0.7784981
0.42191783,0.13051167,1.207813,-7.9176326,-1.4121859,0.25476605
2.572577,-0.1990078,-1.0742077,-7.4430275,-1.9537772,0.09996024
-0.39319348,0.9989971,-1.4955348,0.40077284,-0.27616674,-7.1876297
0.61561006,0.2658651,-0.26342672,-0.82806987,-1.8190637,-2.9948277
-2.2082906,0.7713776,-0.407974,-0.304242,-1.5276366,0.081437625
-0.26971734,-0.0997231,0.13434298,1.8198944,0.81099784,-0.98381525
2.5059416,1.207813,0.6183148,-0.1753476,-0.3544885,-3.4216104
2.4113503,2.3589354,-0.22884889,-4.839008,0.4759506,1.1494217
-1.0374032,-0.33117196,0.57065713,-11.546534,-0.48766866,0.15671805
1.2116584,0.15125623,1.7777547,-2.7545946,0.3032749,1.1130612
-0.10047891,0.10500305,-0.72203976,2.5613208e-06,-1.6172487,0.24024421
-0.20624097,0.6908531,-0.80258477,-0.6423434,-0.34008536,-2.7397118
-0.30469835,2.2625206,-1.0729032,-12.802284,0.06789261,-1.6794956
0.4546515,1.4659959,-0.7485016,-9.685034,0.32182142,2.0067399
-0.4920292,0.3479759,-0.11362659,0.09996024,1.6773578,-7.525427
-0.4365447,-0.03574067,-0.08113346,0.49924752,-0.39319348,0.27840638
-0.31310526,0.77069974,0.3861456,-4.267246,-0.028294912,-3.1109016
0.18492053,-0.14208756,0.037394002,0.27657783,-0.62677056,-0.52166164
1.204217,0.7730408,-0.13721849,-0.08789439,0.4079898,-8.919332
0.12283241,0.39685532,-1.0951047,-10.124412,-0.50329614,-2.5315242
0.4782464,0.031664755,-1.09129,-12.543106,-0.7401497,-8.267207
-0.09377059,-0.010493731,0.11013424,0.7719206,-0.06814479,-12.20985
-0.5451549,1.9283843,-0.90735304,0.31207645,-0.25956365,0.16661733
0.66620123,2.4284976,3.2443516,-6.982234,0.35991254,-3.7003162
0.43987474,0.090832226,-0.6586307,-14.172607,0.32500088,-0.19668041
0.36500698,-0.37838563,-1.1327697,-4.147178,-0.62216914,1.5808225
-0.7033387,1.7815113,-0.9314226,0.09100714,-1.0484575,-0.4583808
-0.14990556,2.196867,-0.11914069,0.0058005378,-0.34636912,-2.6778507
0.13443519,0.075142324,0.97833747,0.7944295,0.2755298,-0.35013598
-0.19498396,-0.6160352,0.23168,-8.660126,-0.109538086,-7.4430275
