day,mixed_setting,mixed_time,night,rural,urban
-6.011626,4.615596,4.6286397,-0.4982862,-2.9671674,-0.77188647
-4.459861,-1.0149865,-1.2877715,-4.1988335,3.084287,1.002209
-2.2770927,-0.5047083,1.5228828,-0.77455026,0.09145623,-1.5293715
-0.4362954,0.8238984,-0.48399314,-6.222763,0.61852825,0.9028698
0.0809864,-2.7894952,4.83103,-0.6530241,-28.194954,-13.290415
-3.4072704,-2.663424,-1.3670197,-3.6301575,6.5493193,2.7388248
-2.287176,1.7906117,-2.05811,-14.316569,-4.1697807,-1.3104537
17.128246,-5.1564016,-2.6948357,-2.589299,-0.18239336,-19.34024
-3.3324323,-0.8968994,-1.7116705,1.907892,-2.9316878,-7.317434
-4.7302423,3.8004913,1.4305143,-1.68726,-2.0696259,-9.758779
0.31774038,-4.5600424,0.8028972,-2.3265774,-4.595182,2.2112036
-3.8845332,-2.1152804,0.49142525,-0.29525027,-5.401804,1.7064809
4.680496,-1.6862088,-1.9312359,-11.919169,-4.5469337,2.2403283
1.6802982,-0.29534632,-0.852516,0.68860936,-3.2445548,0.9198164
-2.0782146,-1.3437508,-0.7135754,1.3996025,1.0975635,-0.32448518
-1.9319901,-0.4304607,2.0737076,-2.0088115,-7.1471663,-0.29829484
-1.5853585,-4.8466268,-2.5281773,-7.3597293,-15.898345,-1.2824898
-4.333222,-2.2989707,2.679459,-2.484979,-0.087829396,-0.4982862
-3.911311,-6.44154,0.9150199,-3.7133934,-4.394921,-7.807453
1.1537913,-3.7649803,0.2444627,2.2354224,-3.7942219,0.9673277
0.0154772075,-5.240914,-2.0108948,0.06705367,-3.8845332,-17.371496
-2.0226347,1.7195052,-1.9986123,-12.944258,0.40375808,-10.983158
-6.5817494,0.21293114,-1.641951,-3.0512297,-4.8651023,-1.2010751
-4.183088,-5.4426455,-1.0383817,-0.61442673,-2.7586927,0.40925297
4.332805,0.7022851,-2.5577588,-1.5961536,1.240434,-0.63762206
1.1391039,-0.28828862,1.9871461,-5.607837,-3.433284,-1.1541704
-3.3436642,2.3071423,-2.809834,0.07698306,-5.2897644,-0.628333
-7.157538,-1.446412,-0.14343739,-0.41774118,0.19048116,-0.5329272
-1.3513477,-1.9562873,3.3040595,0.559401,1.1718973,-12.573483
-2.2133567,0.7580673,1.6309193,-3.9202902,-11.149128,1.2155311
3.9651945,3.8139193,-3.8751101,0.21632574,-1.5551665,-2.8742783
-2.68576,1.5107507,-1.3153031,-0.84374434,3.622447,-10.930817
-2.4201217,1.8453616,-5.515438,-14.586049,1.5873649,-29.647486
-1.0155398,-4.850382,0.9522103,-0.30042586,-6.7664375,-4.619694
0.9211551,-7.6296062,3.5306485,-0.57574224,-6.873416,-29.622187
-9.851408,-0.25878006,3.4776812,-8.771823,0.24347745,2.0770109
-1.8032314,2.7532773,1.3419887,-0.47916335,-1.2364768,-12.013439
