day,mixed_setting,mixed_time,night,rural,urban
-0.35949332,-0.30738753,-1.846323,-0.06409108,2.9457614,-0.07432611
-0.5590386,-0.87219465,0.97519046,-0.060168415,0.025070207,-1.8977646
-0.18648294,-0.14084552,-1.4875314,-0.2963858,0.6238968,0.5016653
1.2252351,-1.1853169,-0.53536725,0.12345481,0.09516502,0.147042
-0.5385689,-1.2068679,-0.8751435,-1.0159461,-0.35630193,0.1528147
-0.6744265,0.6800768,-1.9466755,0.27468288,0.7418131,1.5570884
2.6019092,0.13385035,-0.004815283,0.16140419,-1.0588961,-0.98887134
0.48747015,0.9110678,0.97247714,0.28440222,-0.50995576,-0.8111942
0.37017232,-0.588586,-1.4089655,-0.74804825,0.154393,1.201548
-1.0566797,-0.34940216,0.94807804,-0.21387285,-0.9717395,1.22405
-0.9848885,0.606689,-1.10925,1.5582495,0.4919102,1.5199492
-1.1465087,0.39551917,-0.91643715,-4.2850914,-0.16355763,0.5018396
-2.484826,0.6506814,0.040455207,-0.7730028,-0.9038116,-0.69146824
1.0203073,-0.096710354,-0.165364,-0.1433947,-0.5827957,-0.7507453
-0.5075462,-0.41796443,0.56430805,-0.5909262,0.13200215,-0.7575909
0.57981646,-0.42696023,-1.1818669,-0.22649504,-0.84893996,-0.8861521
0.8675159,0.7990476,-0.0162765,0.66052026,0.66477543,-0.25124082
-0.114057325,-0.6158393,0.17469232,0.27974916,0.22213823,0.20123956
-1.1014738,-0.67973524,1.6513348,-0.85912013,-0.26372895,0.3668253
-0.18655807,-1.2482921,-0.41813904,-0.9494816,-0.9149345,1.4330453
-0.4288983,-0.23672752,-0.4081755,0.41286784,-0.6391247,-2.6858282
-0.58369344,-0.94989055,1.1698389,0.44252622,-0.39912465,1.1191051
-0.031323247,0.50416183,-2.3163903,-1.288697,-0.28925166,0.90312856
0.2718142,-0.8988008,-0.28779683,-0.6265548,-0.6825685,-4.3659472
0.011355189,0.6982126,-0.39383423,-0.54533637,0.68040293,0.9825043
-0.5096089,0.32764244,0.77575916,-0.34117904,3.84457,2.7860577
-0.6533537,0.51585174,0.29072016,-1.6247619,0.2559101,-2.1163204
-0.737616,0.23695163,0.6377467,-0.5351248,0.15325493,-1.6247619
-0.7452316,0.053050075,-0.47997445,-0.48165467,0.96154034,-1.9385083
3.434277,0.57678896,-0.4110271,-0.32682112,0.4932865,-0.0059636086
0.121853985,-0.5857301,-0.6898115,2.4739542,-0.54470414,-0.07362261
-0.5176429,-1.1347616,0.8945669,-0.29762378,-0.52890164,1.0610647
-0.55073005,-1.0486133,0.31704712,0.33050773,0.7498972,-0.9494816
0.6367751,0.35260934,0.5099306,-1.2476859,-1.0549517,0.31680807
-0.41230777,0.5982631,-2.653675,0.14536862,-0.97965395,-4.6345887
-0.1856186,0.6278463,0.19420831,-3.9796052,1.0876529,-0.032743923
-0.23190284,-0.48116374,-0.031978942,0.22823417,-0.45839447,-0.7702336
1.341497,0.97524166,-1.3501763,-1.5510889,0.6851943,-0.35081556
-0.5505542,-0.41367722,-0.41711962,1.4585271,-0.666763,1.7525206
-0.13925858,0.576427,-0.7517289,0.5778963,0.07312059,-2.103046
0.41182622,-0.20057873,0.54579353,0.12994903,-0.83122456,0.21842432
-2.3834047,-0.13951685,-1.6865137,-11.509271,-1.1098374,-0.6377525
-0.92133784,-1.2261537,0.976577,-3.7935808,0.7761519,-9.689437
0.25053132,0.68650824,-1.263421,-0.64607096,-0.49193153,0.34345776
0.7361919,-1.587318,0.873725,0.5326668,-1.0352944,1.1414236
-0.22721049,-0.05757166,-2.1047535,-0.7937657,0.14847106,-0.9009702
-0.54470414,1.0568906,-1.0399816,-0.32250273,0.8533864,-0.6745832
0.007625906,0.4267071,0.5093018,1.4955219,-0.5505542,1.5041425
-1.114365,0.4707938,0.7701311,0.31680807,-0.25956053,0.58661246
-0.31885087,-0.2986215,-2.6873753,-0.33972675,-0.34941196,-0.105082884
-0.4760855,-0.13515235,-0.28605002,1.1104743,4.4350877,-0.64607096
0.5900566,-0.7743556,0.7133556,1.3633332,-0.79475737,1.074288
-0.04081721,0.33917522,1.2404135,0.09239469,-0.08998774,0.04474414
0.43288285,-0.6046134,0.45907405,2.7540586,0.8623967,-3.2190151
-0.32900336,-0.38311896,6.0038333,1.0005322,-0.08151489,2.3579707
-0.6714067,0.5833519,0.91957563,-0.254416,-0.8408543,-0.39920574
-0.29511195,0.6712394,-0.61233157,2.9196053,-0.55031,-0.8050987
-0.19854419,0.1536118,1.0343689,2.461825,-0.43809685,-1.0203532
0.03996813,0.103135,-1.9987113,0.10388632,-0.2792079,-0.1433947
0.5612827,-0.97797716,0.40102088,-0.46126282,-0.8525288,-1.5859118
1.3805212,1.1492937,-1.1593597,1.9711268,-0.39470124,-0.6223412
0.19705778,0.12108153,-1.0526652,1.1313405,0.4781115,0.042943105
-0.07567123,0.9962189,-0.050423868,1.5199492,-0.2676051,1.0871543
-1.058103,1.0456694,-1.6092062,1.1031711,0.65545905,-0.06573203
-0.088219576,0.27387094,-1.7630357,0.96288073,-0.12455532,-2.817515
1.2007916,-0.24389142,-0.17176217,0.4854369,-0.28620368,-1.1711844
-0.54414576,-0.13508491,-0.68931973,2.9609663,-0.6984312,1.201391
0.30447957,-0.4390932,-0.16255951,-1.3889633,0.31366616,0.36939797
