day,mixed_setting,mixed_time,night,rural,urban
-13.827157,-15.659895,0.7549476,-3.6651664,-11.608677,1.1487236
-23.171139,0.29088193,-3.6106768,1.460226,0.27836263,1.6442866
-25.720201,-1.2627687,-14.838472,-1.9626923,-20.334341,-2.9617507
3.7866328,19.357199,-1.7536068,0.88631517,5.886923,-0.21442695
-2.0524802,-6.6320844,-18.015131,-3.983395,1.9200855,2.4205267
9.487456,2.6744525,-11.125992,2.3751922,-2.34748,-0.08770816
-6.15162,-4.431954,1.9267006,-5.838217,-9.039205,1.2998294
4.2585936,-1.7536068,2.0874934,-3.625731,-8.572575,-4.3386188
1.0853878,4.39487,-1.2425445,0.942578,-5.305472,-6.1302805
-4.357525,7.781923,-4.2799797,-1.1867982,-1.9173894,-1.7399783
-6.7372932,-0.674295,3.3190038,-2.927278,4.5019855,2.1101518
-40.0829,0.68436015,1.1383991,1.1522022,-0.47601956,-3.079049
-6.628042,-3.26183,-11.249303,-0.34104136,2.3501203,-0.6470733
-27.3992,-1.2958759,-22.503357,-3.5442414,-7.1233783,1.1785171
-5.6105647,5.769689,-12.293882,-0.28926703,22.658918,1.1119282
-1.9005512,-0.5632656,-11.372278,1.0130502,-16.410994,-3.6660066
-0.04186842,1.3671818,-1.6127241,-2.8159332,6.040271,-0.68506366
-14.734031,0.32745633,-3.0605938,1.1788666,-10.218089,1.1159889
1.7626071,0.37310076,-19.141111,0.5899917,-2.4935343,0.3476942
-6.6721654,-18.020714,-2.251268,-4.8961387,-6.568016,-0.6058877
-22.680141,-16.20609,-13.670693,1.0239277,-13.099428,1.721053
-30.450224,-1.2718341,3.6863623,0.94836575,-0.16017817,-7.6635537
-2.402704,8.975192,-2.8738976,1.4566436,-4.760791,1.1643653
3.4210007,-3.351252,0.44526044,-5.6185994,-15.967336,-7.0444603
1.4773198,-1.681263,-2.1461596,-4.2997217,-13.622142,1.0923824
-3.4074821,-0.91039395,-14.461262,-4.354151,-3.347684,-0.9211466
1.9303753,1.2126625,-2.8990743,1.3240125,-4.0486226,1.3240125
1.1190095,0.51159203,-1.9329793,-3.1556633,-2.703522,-3.783168
-4.9306517,-18.334799,-0.18307467,1.2617441,-2.122664,1.5585637
-1.2016251,-3.8154566,-12.313355,-5.8977375,1.776836,0.9712153
-10.799084,-2.3070807,-8.193462,0.49603564,1.6435492,-2.8832967
-18.169334,-1.1621768,-0.0005301934,-5.121081,-21.758717,1.0722346
0.37124124,-7.6604238,-1.7773074,1.8960775,-1.7488036,-3.5539129
3.3912895,0.93729997,11.921483,-1.6887394,1.6203496,0.8682001
4.02165,-2.993361,-1.9919217,-3.7431867,1.0323848,1.5114762
2.6443212,-1.0553496,-0.37186792,3.118586,5.893367,-3.8208904
2.7177672,-15.055587,-1.4124532,1.0923824,-1.0388137,-1.074877
-22.85937,-0.9805527,-0.87795544,0.9946445,7.1394258,0.5859619
9.203893,-3.0937135,14.960367,-2.2436693,-22.76269,-5.179426
-17.680025,-0.43639356,-25.548365,-3.9090307,3.2201703,1.5836339
-6.225652,-1.8194522,-4.103692,0.9107331,-6.6342783,-4.140523
-35.507366,1.9599167,-6.8074512,-0.4670227,3.4557614,-5.8977375
-32.47153,0.60054094,1.3393574,-2.2259219,6.5008507,1.1551591
2.5157924,-3.3701108,2.9076207,-3.41172,6.179067,-3.7090802
-19.85823,-3.0117598,-13.085522,-0.85304874,2.8412015,1.6300519
-7.69249,-14.287101,-3.787291,-4.032849,-11.796813,1.4566436
-3.3213096,-2.0504086,-14.276508,-4.9857006,3.3793836,-3.652432
20.677034,-3.6840057,-15.936026,-4.609219,-8.4326,1.5490903
-20.334341,-6.0655766,5.8031826,-5.8009706,2.5494456,-2.590384
-11.278405,2.1917222,-3.561414,-0.19542536,-2.53818,-5.000483
-33.866077,7.5372524,-12.730799,-2.0239453,-15.701447,1.0773398
16.634275,-0.81498325,-3.8824534,0.55954957,-4.0365324,-0.085230514
