,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_hitch_loss_hist,train_acc_yaw_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_hitch_loss_hist,val_acc_yaw_loss_hist,val_epoch_loss_history,rmse_val_history
95,1.348314606741573e-06,1.1994419,1.1913049,0.00035048253,0.0060341437,0.00035048253,,,0.032410268,0.005334952,0.00013115608,0.026288379,0.00013115608,,
96,1.3623595505617979e-06,0.59821177,0.5786549,0.00031091736,0.017691385,0.00031091736,,,0.007801762,0.0032388112,8.0627244e-05,0.0040791878,8.0627244e-05,,
97,1.3764044943820225e-06,0.10322835,0.09776199,0.00014674304,0.0045858975,0.00014674304,,,0.009305607,0.00056752615,2.504292e-05,0.008587823,2.504292e-05,,
98,1.3904494382022474e-06,0.53166014,0.3802944,0.00024985848,0.14986657,0.00024985848,,,0.013362289,0.0003050898,9.050276e-06,0.013002899,9.050276e-06,,
99,1.404494382022472e-06,1.1240268,1.1201468,0.000145223,0.003008735,0.000145223,,,0.02453966,0.0032834823,6.13684e-05,0.020887967,6.13684e-05,,
100,1.4185393258426967e-06,2.864061,2.8495882,0.0009712686,0.008645227,0.0009712686,,,0.020642633,0.0027950234,4.1482814e-05,0.017598711,4.1482814e-05,,
101,1.4325842696629213e-06,1.9270077,1.9116063,0.0012698523,0.0077822986,0.0012698523,,,0.01001318,0.0051634577,3.9365907e-05,0.004613527,3.9365907e-05,,
102,1.4466292134831461e-06,1.1547637,1.0141963,0.00058861566,0.13703579,0.00058861566,,,0.04387226,0.0023415762,3.4795856e-05,0.041321907,3.4795856e-05,,
103,1.4606741573033708e-06,2.139307,2.0221977,0.0016482243,0.10721985,0.0016482243,,,0.028260881,0.00019283424,4.112915e-05,0.027821273,4.112915e-05,,
104,1.4747191011235956e-06,0.579423,0.5379627,0.00036180852,0.039289482,0.00036180852,,,0.013873516,0.0036056144,4.4572967e-05,0.010000464,4.4572967e-05,,
105,1.4887640449438203e-06,2.5941029,2.5895483,0.0003427973,0.0024977808,0.0003427973,,,0.0104321325,0.0021863435,4.7155598e-05,0.007962855,4.7155598e-05,,
106,1.502808988764045e-06,2.6590037,2.645936,0.0009293286,0.0074918936,0.0009293286,,,0.007579299,0.0028033673,5.8580477e-05,0.004424449,5.8580477e-05,,
107,1.5168539325842696e-06,0.67511666,0.6624012,0.001721471,0.0023867004,0.001721471,,,0.0066159316,0.00090123055,4.83663e-06,0.005685681,4.83663e-06,,
108,1.5308988764044944e-06,2.1282086,1.989764,0.00048597713,0.13552871,0.00048597713,,,0.009384229,0.0020407496,6.381922e-05,0.0069605643,6.381922e-05,,
109,1.544943820224719e-06,1.6740173,1.6636682,0.00055077474,0.0070445263,0.00055077474,,,0.050878815,0.0012111772,2.439901e-05,0.049521245,2.439901e-05,,
110,1.558988764044944e-06,1.2549484,0.9626121,0.0013846958,0.2840281,0.0013846958,,,0.0056370627,0.0011091174,3.272522e-05,0.0043315943,3.272522e-05,,
111,1.5730337078651688e-06,0.90889543,0.8804041,0.00043302134,0.025893223,0.00043302134,,,0.014604478,0.00079023745,9.198627e-06,0.013759049,9.198627e-06,,
112,1.5870786516853932e-06,0.9341676,0.92200863,0.001647212,0.0022757016,0.001647212,,,0.010956815,0.0050727758,5.7602112e-05,0.0055384273,5.7602112e-05,,
113,1.601123595505618e-06,0.92202836,0.9044605,0.00018399805,0.016463865,0.00018399805,,,0.037765082,0.0005670006,1.0415225e-05,0.03713559,1.0415225e-05,,
114,1.6151685393258427e-06,1.8201237,1.7881455,0.00054927805,0.02868245,0.00054927805,,,0.008191425,0.0027269863,4.9289014e-05,0.0051687052,4.9289014e-05,,
115,1.6292134831460675e-06,2.1356456,2.1304643,0.0003407509,0.0031368742,0.0003407509,,,0.012429544,0.007247298,5.7739922e-05,0.004835806,5.7739922e-05,,
116,1.6432584269662922e-06,1.7343916,1.7255797,0.0010442733,0.002546207,0.0010442733,,,0.011697654,0.0026344908,3.6363483e-05,0.008844982,3.6363483e-05,,
117,1.657303370786517e-06,1.5972091,1.5852166,0.0012888067,0.0042597414,0.0012888067,,,0.0036745921,0.0020406723,3.6860947e-05,0.0014127538,3.6860947e-05,,
118,1.6713483146067415e-06,1.4913892,1.4728827,0.0005406843,0.015262213,0.0005406843,,,0.019701716,0.00078713894,2.607203e-05,0.018758144,2.607203e-05,,
119,1.6853932584269663e-06,1.1315091,0.8853603,0.0017592795,0.23559296,0.0017592795,,,0.005586998,0.0022833138,3.2376982e-05,0.0031094225,3.2376982e-05,,
