10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.699326,1.5239692,2.0969756,6.4080124,-1.6497468,1.214568,0.3659103,7.1858454
-1.4807551,-2.5667398,9.065785,0.5007826,1.2150974,0.17098524,0.43696815,0.9875531
6.108348,-2.0966036,3.5968347,-0.18651368,-1.5450844,0.45551383,3.5441132,2.4474924
3.5185251,3.099052,6.727012,-1.6817564,-0.5093579,4.1326194,1.3995876,1.387932
2.0423563,4.8902407,4.254472,4.5502663,-0.3607108,1.8738042,1.1895286,3.1694655
2.6907,3.5187707,2.606144,1.6053215,-1.4426571,5.3563538,0.40458965,3.8550491
6.9520197,-0.6690766,3.8139517,-1.6449468,0.069917224,1.22356,-0.32811886,3.4285858
3.117895,-1.0639015,9.367423,2.4182377,1.3782382,2.6106331,-0.8432756,2.4919567
6.068155,-0.04275869,4.649057,-3.1525068,4.1598516,0.037192084,1.8295275,3.9580688
5.413972,0.0005886769,1.0677472,-0.575732,-0.09980272,0.32574025,1.7325388,5.4426293
5.144907,-2.815067,1.8292065,-2.8392882,-1.0841371,2.229015,-1.3148216,5.3654957
0.20122463,11.235121,1.0465275,-1.3456719,-1.14907,1.3036509,-0.022239095,2.4346755
6.3722415,-6.963552,1.6842699,-0.17625302,-0.78628963,3.5282416,1.2033837,3.3239472
11.107577,7.1343627,2.1857424,4.4795656,0.14514834,1.2940254,0.20624097,1.3788512
2.9887633,5.5641146,1.174357,0.13759074,-0.24229753,0.941784,0.8259645,5.094228
1.5942869,-7.341997,0.68018776,4.8077307,-0.7045972,2.150671,0.45176917,0.9556971
1.8614702,3.2652094,0.63377494,0.9924845,0.32567707,-0.7120574,-1.0363138,4.1631913
7.9602633,6.1237917,0.7594009,2.9759526,-1.2261896,1.7138258,-2.6501372,4.471544
5.0063553,1.0567424,4.089791,-1.3861005,-0.24142326,3.126285,1.360857,5.1093364
5.275979,2.238708,3.788464,-2.220578,-0.89448154,0.7471595,-0.19719097,6.1742926
1.663598,-2.7198918,0.94303733,0.09768792,-2.588949,3.1948702,3.6445477,3.2049193
1.8715123,2.634864,0.7973298,8.787912,-0.72235394,0.6267996,0.42760056,2.6416268
9.790718,4.9066367,7.3686047,-0.0645026,-2.9215841,1.0596491,-1.8710824,3.5897799
5.7594447,5.2624683,6.7347865,-0.16454694,-0.50181055,0.39611167,-1.6077034,5.3190985
7.881737,-0.7377684,1.4379408,6.1834984,4.5780263,-0.029962331,0.9664854,5.5128603
4.9558716,1.7022012,-0.7616907,5.286206,-0.53988034,0.24544625,0.63201445,3.0665395
2.2172954,-7.3515706,1.8511144,-1.9883627,-2.9418135,0.36131528,-2.150403,3.1992195
-4.87481,-2.6248462,4.3598323,4.743112,-1.9523839,0.87351286,-1.9485435,1.1532023
8.80519,-1.5954229,4.072039,2.0623276,-1.3909031,9.727102,-0.825121,3.766248
2.6917646,-4.0720816,6.503313,3.2430751,-0.3281923,0.51622224,1.4915425,4.017001
0.43600938,5.8158975,1.8969313,3.8225152,0.23654652,0.6073831,1.4039931,3.8216476
3.7836266,4.9220824,1.795211,-0.21430913,-0.9286325,1.0766478,-0.75053185,3.7854
1.3772218,-3.3480532,2.013304,1.9634539,0.38806912,5.6368675,-2.4283814,1.958321
3.3128345,-3.7017293,6.6483164,0.45306692,1.5835075,2.1825442,0.7332583,3.7467887
2.3160923,-6.592006,2.4468067,1.2089981,-0.98104733,2.3724267,-0.4932728,2.0575533
-0.20370184,1.018387,2.5151744,3.0249097,0.63855094,1.071117,-1.6640354,3.7955053
0.8840767,2.82631,4.1668744,-0.39230213,-0.15840061,1.8173476,-0.014739548,2.5334194
2.0410943,0.33517092,7.9086,0.7695044,-3.0693264,0.85686594,4.177538,1.7309679
3.7147527,-1.2928796,6.1452146,-0.53585476,0.8864048,0.763429,1.7009151,3.2872794
1.220698,1.8915308,4.364617,-2.6294289,-1.8012147,4.932923,1.6611975,1.0751776
-1.9740449,1.0717921,2.4666083,-0.47554934,-1.4125309,10.610899,0.35654268,3.5595016
1.494441,-1.4034755,5.3620543,-1.3349254,4.4238057,-0.80783033,-0.8864834,7.0979695
1.3804401,0.39699236,5.858025,-3.8058999,-1.8881322,3.1729267,-2.5507886,4.4747486
-5.3708625,0.97203445,4.92954,1.2417445,-1.1058418,-0.4540607,0.4910257,7.6173816
6.5752683,-8.965323,3.2549956,4.0793166,-2.2252603,-0.55375415,2.144505,6.928984
3.7761931,-7.032725,2.2161043,4.5996113,1.3111299,0.28743485,0.70120424,4.210166
-1.1160531,-4.5199404,1.1709385,-0.06714588,0.72624373,2.4122946,-0.74097645,2.506285
2.198986,9.272127,2.1503825,4.550166,-0.44151023,0.5566279,-0.44543076,4.8618307
-1.4310485,4.8390474,5.684271,7.631767,-1.5565864,1.2820264,-1.2698858,4.055022
2.711475,-3.2329392,1.9282272,-1.708202,-0.9014671,-0.86276555,-0.7806974,2.1997476
12.648393,2.3929763,-0.02857751,-0.82083416,-0.09058538,2.8435476,0.63554907,2.4329507
-3.440299,-8.404206,-0.16323896,-1.2229735,-0.37947845,2.2256596,-0.17568953,4.515769
4.498744,-1.5429217,2.36177,-1.0704972,-0.8705229,0.24259977,0.43653443,3.3916004
1.352204,5.0290995,0.46474653,0.7860369,0.8726386,2.7366004,0.7203288,4.7324567
-6.124515,2.6881557,1.1444305,0.3236075,-2.410249,6.0720925,-1.2642031,4.543906
1.0332966,-2.5653605,0.706484,-1.8644606,-0.031401794,-0.044293776,1.3229051,5.182713
0.8910041,1.6989799,3.403898,-2.8058732,-0.17376171,0.5196083,-1.8502606,4.317895
-1.0468826,2.7018745,1.5560161,6.8213887,1.0758469,1.2704647,-2.6997244,6.5863647
-3.7014523,0.023601077,3.5818021,-0.28796247,0.039290663,8.64065,-1.0403231,1.2871593
7.6030555,-1.4806172,2.1712744,0.41500056,-1.1978598,0.8347293,0.24121836,2.4634373
1.3315551,4.7795954,1.4435109,-1.7083942,4.3227377,1.6986475,-0.7973255,9.364209
0.7815785,1.0816078,2.10803,2.919945,-1.8796765,1.4026425,1.7921528,1.4211916
-1.908219,9.3065815,7.5919223,-1.8209207,-0.12602553,0.80455357,1.2173035,2.5131953
5.5157986,-0.98495334,3.933393,-0.7757242,-1.6427373,6.142056,-0.9151702,3.256897
6.2406487,0.71908057,4.9691443,-0.27400753,-1.3796742,0.91061616,0.64491326,8.211547
-1.4829848,0.4977466,2.2890062,2.3013024,-0.14785822,1.0596952,-1.2038993,2.9792497
4.120981,5.505728,6.757689,1.4313565,-2.278826,12.38775,3.973418,7.8694463
3.4275637,-1.4171033,1.0401951,-0.5304666,-0.7484453,0.11467887,0.991378,5.3239512
