10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-2.9663842,0.9702225,-13.476085,1.572219,-2.8159332,0.542235,-13.7594595,-3.0483234
-2.2919338,2.7396173,-3.9234672,-0.3389891,-3.7999516,-2.0932803,-33.019024,9.328576
-3.1889071,-0.5488313,-18.080343,2.732394,-24.387712,-1.5116181,-18.969908,22.347054
-4.185976,2.0026298,-16.188404,7.0902686,-15.162125,1.9200855,-23.933367,12.908811
-11.334303,1.5273745,1.1161152,5.186706,-0.4061196,8.167399,-13.179184,-6.98953
0.6468524,-2.6766572,-4.1256247,-0.99544024,-1.2425804,-0.45370725,-0.82162046,15.625365
0.39754388,-5.1439447,-17.656586,9.487456,-23.619953,-8.211904,-24.835882,1.865205
-5.474285,-3.051559,-5.9597487,4.4170523,-23.50498,1.3663075,-13.122859,0.5439767
-5.5730014,-3.9800453,-10.623726,1.5056998,-23.608778,5.228438,-29.592094,-3.4074821
-5.426117,-0.6649427,-7.2149973,7.735469,-1.3958004,1.9151627,-13.43704,3.5489695
-4.1007333,0.6907959,-8.047964,3.395526,-2.409081,1.4346488,-16.059359,-5.952643
1.0666176,0.38926527,-5.933402,3.4210007,-19.517647,1.0338105,1.8611445,6.223142
-1.9919217,-0.38717481,-14.810076,1.6142647,-22.111637,1.9303753,1.4923211,-3.3249838
-2.6179447,-0.6706462,-3.7427266,7.512166,-23.401348,0.38956836,-11.823518,1.4901627
-0.16215125,2.257252,-12.508789,2.293948,-21.431332,0.80876607,-37.70011,16.340414
-2.5348966,-1.6161674,-12.82813,0.7226835,-1.2960676,-2.0028522,-0.7181192,-8.012027
-6.1994457,0.09088633,-11.856899,1.4980295,0.22945848,7.4034295,-14.227638,-2.6113791
-0.7858194,-3.9924963,-2.325897,0.35669723,-6.15162,-2.073208,-34.238194,11.982791
-5.472868,-0.9918099,-13.345156,7.770861,-24.438929,-1.1503489,-15.333555,-2.5099955
-8.009298,0.044366132,-4.7200303,1.5329078,-21.493927,0.40388614,-13.182589,9.640866
-4.589872,-2.2395363,-12.832319,1.9794297,-3.5072815,2.7671297,-12.730799,7.7525306
-2.9120271,-2.3755324,-8.994451,0.21180245,-12.5668955,-1.6333389,1.2998294,12.6762495
-4.347178,2.8441703,-15.661012,4.012649,-4.0007234,-0.021871973,-35.183216,-0.4229936
0.19249693,-0.657271,-10.522574,0.016238773,-19.85823,-1.7410936,-10.189477,7.3526506
-3.4804559,1.9186385,-9.353336,2.01746,1.4058765,-2.7040665,-0.7806974,-2.8815644
-3.0286927,-2.610932,-15.02285,2.5884964,-17.84633,-0.13804153,-14.274043,12.328286
-6.435398,4.668218,-8.890275,0.85624784,-10.490294,-2.4467137,1.5490903,-2.0744991
-5.195618,0.941503,-1.9356158,-0.023864679,-13.961634,-2.2226083,-35.165714,-2.8815475
-1.764952,-3.8102815,-3.0133922,1.5721643,-12.856287,-1.9448605,1.0873421,-3.7096121
-9.473534,0.7360263,1.1119282,7.4431195,-28.90542,-1.9695823,-25.548365,-5.805766
-7.8229065,-0.5238233,-13.138139,0.13134965,-0.91025585,-0.6383819,-33.866077,3.3190038
-1.1274728,1.7502068,-5.6185994,1.5688893,-10.19521,-0.5314843,-33.818516,-3.880828
-4.0152564,1.4790624,-18.334799,0.9912021,-3.8283498,-1.5725929,-41.805325,-3.2078016
-2.0876079,-1.1746104,-15.889205,2.5719247,-25.430904,3.6016474,-40.0829,2.7342408
-6.006822,2.4857361,-12.536109,6.8004384,-7.524096,0.40771616,-3.1887078,1.7548565
-2.1276047,1.8966546,-15.929307,1.0484349,-14.074864,7.872706,-9.608887,18.533962
-0.12034878,-2.523419,-5.000483,3.130746,-11.174381,-0.1480119,-34.13252,3.517496
-7.5658016,-2.454833,-8.28367,0.23201981,-11.711416,0.27836263,-23.413372,3.890117
-6.5223503,0.831817,-8.40142,3.7132373,-3.9449139,1.1875342,-16.422256,-3.1703038
-4.271063,3.7903175,-17.841385,4.623735,-0.63174635,-2.2503645,-9.484393,3.158327
-4.385268,-3.6842265,-16.235886,8.064068,-30.480072,6.7685547,-33.707054,7.700495
