10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.08857261,0.008403693,-1.1080632,-0.1406037,-1.5588199,1.7377776,-1.9563164,0.5869864
-0.8411047,0.8626249,-1.2629335,0.4022059,-0.6240248,0.06294019,-3.2985885,-0.15220734
-0.32448444,1.2119228,1.3022898,-0.678184,-1.2658936,0.74483037,-2.0875857,-0.119395114
0.47045913,1.6543317,-0.856638,-0.56185305,-1.5816344,1.6295942,-3.0107234,1.0852042
-0.18870275,-0.2197881,-0.81824553,-0.13451289,-1.1074281,0.91262424,-1.733099,0.055181094
-0.075867176,0.63545406,0.45488375,-1.0221881,-0.89195776,1.4931202,0.34321016,-0.4471861
-0.39314184,-1.1735545,1.764383,-0.2968161,-1.9470563,1.5540029,-2.5155518,0.09670523
0.16553047,-0.37976933,-1.478396,-0.48034155,-1.5911762,1.4805818,-0.33936816,0.6323355
-0.6129087,0.021653406,0.77434874,-0.49048525,-4.5285554,1.5925387,-1.1384456,2.2123904
-0.5814975,0.7502877,-0.05647371,-0.7903212,-2.2290833,0.07935996,-0.69910055,1.796186
0.110378414,-0.03617097,-1.2047975,0.59716594,2.2890542,-0.19074668,-1.1477313,-0.5477094
0.66033196,0.70833325,0.89955294,1.0030457,-0.2651667,1.6026133,1.1563988,-0.12705517
0.80003494,0.41723084,1.0301615,0.5828798,1.7339954,0.0513357,-1.0241288,2.2818773
-0.46126142,-0.025446722,-2.183263,-1.2574685,-4.3991284,1.6780988,-1.023678,-0.17290281
0.41863337,0.24673384,2.3401165,-0.7656889,-0.2697856,0.73877543,-2.227352,0.28604147
0.17732494,0.90743154,1.1723566,-0.5939344,-2.2128122,1.4936734,-2.2020733,0.87407976
0.61509264,-0.22760513,-0.14281754,-0.37807572,0.6932727,0.03946483,-4.5469966,-0.059678774
0.017029796,-0.47718942,0.7446989,-0.15772955,2.3891847,1.9352486,-2.1625197,1.1462252
0.14451826,-1.3327475,1.3618116,0.2862225,-0.80657357,1.7129874,-2.281423,1.2401471
0.22547136,0.32894874,-2.214571,0.31144124,1.2757392,0.32284424,-0.23278308,0.6529831
-0.8376757,-0.06557691,-0.60330886,0.40610594,-0.4456664,-0.33071092,-3.4823513,-0.3685843
-0.6307504,-0.56194097,-0.12789187,0.09464763,1.6915065,0.6662388,-4.3643813,2.1689026
-0.8199821,0.9465333,-0.38114077,0.32138684,-0.4018217,1.5340775,0.19153215,-0.1693477
0.54356736,3.8785102,-0.9160632,-0.31735703,-0.78285915,-0.93602103,-3.0815866,1.4543521
1.1347003,-0.28211966,-2.0555298,-0.1999811,0.19842723,1.8333883,-0.8576395,0.052988604
-0.48538652,0.5362121,-1.027724,0.019020367,-1.6423274,-0.10682928,-2.8543222,1.9756423
0.15506321,0.39187354,-1.8264129,-0.7384134,-1.8183978,0.4754819,-3.6734908,0.43525377
-0.73910946,-0.10983115,0.7729938,-0.15992546,-6.4474077,2.0456142,0.47786734,1.6764425
-0.069336236,0.060271293,-0.35572305,-0.52478814,-5.580766,0.62458664,-1.8579752,2.0308952
1.2830476,-0.22549383,0.14059943,0.5752044,-1.7614067,0.9713997,-0.59893245,2.0902324
0.10475887,0.54183245,0.12138953,-1.3794489,-4.7636023,1.9129053,-2.0583696,3.0965993
-0.13513102,-0.3936605,-1.5098628,-0.3877447,0.031512782,-0.16286926,-4.506716,0.53599226
-0.58476233,1.0747738,0.33193266,-0.43578482,-2.041395,-0.77566695,-1.9034302,-0.310958
-0.13198827,1.31365,1.2809063,-0.75707436,0.74224,0.71117294,-0.9959064,-0.031022718
0.6782258,3.8389657,-0.70067835,0.2877183,-0.5491079,1.5474766,-1.438226,1.703169
-0.32123402,0.2364321,-0.015777737,-0.026073392,-5.290123,0.53318673,-0.9669601,1.7275597
0.31711712,-0.16114806,0.52667075,-0.53493524,-2.1758573,2.1105864,-3.77941,1.0232784
-12.4587965,0.023996588,1.4435843,-0.4049602,1.4938408,0.855196,-1.184546,0.8926237
0.34361655,0.57251453,1.0172602,-0.41198674,-1.9774319,2.3687265,-2.878221,0.9436111
1.0493364,0.16946594,0.58287036,-0.48283714,0.2818597,2.2236516,-2.1762893,-0.5106625
-0.6691758,-0.2866494,0.46441698,0.1269715,-6.5724173,1.7653186,-3.2926257,0.6707416
