,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_epoch_loss_history,rmse_val_history
412,8.700842696629213e-06,0.011199906,0.0017437807,0.009456125,,,0.05760704,0.0022658235,0.055341218,,
413,8.721910112359552e-06,0.010329287,0.009146764,0.001182523,,,0.036735434,0.0048030578,0.031932376,,
414,8.742977528089887e-06,0.01712655,0.0038174137,0.013309137,,,0.09133427,0.0067196824,0.08461458,,
415,8.764044943820224e-06,0.019460086,0.0073164105,0.012143675,,,0.007267314,0.0010992705,0.0061680432,,
416,8.785112359550563e-06,0.1278002,0.014890793,0.11290941,,,0.04178824,0.0019400113,0.039848227,,
417,8.8061797752809e-06,0.05390905,0.030330122,0.023578929,,,0.031694844,0.00081587303,0.03087897,,
418,8.827247191011236e-06,0.042361956,0.004122553,0.038239405,,,0.04454313,0.002438637,0.04210449,,
419,8.848314606741573e-06,0.021392925,0.008460103,0.012932822,,,0.07890043,0.009560037,0.06934039,,
420,8.86938202247191e-06,0.031948455,0.008366145,0.02358231,,,0.024113923,0.0010706369,0.023043286,,
421,8.890449438202247e-06,0.050024882,0.025239818,0.024785064,,,0.041151118,0.004857493,0.036293626,,
422,8.911516853932584e-06,0.08669038,0.025612347,0.06107803,,,0.020882083,0.0020094202,0.018872663,,
423,8.932584269662921e-06,0.024998646,0.007876281,0.017122366,,,0.01755905,0.00058891135,0.016970139,,
